ID,x,y,var,year,month,value,name
5,458250,4103250,tm3,2018,05,14.5,NAH2
5,458250,4103250,tm3,2018,06,21.700000762939453,NAH2
5,458250,4103250,tm3,2018,07,28,NAH2
5,458250,4103250,tm3,2018,08,26.700000762939453,NAH2
5,458250,4103250,tm3,2018,09,21.200000762939453,NAH2
5,458250,4103250,tm3,2018,10,13.899999618530273,NAH2
5,458250,4103250,tm3,2018,11,8.899999618530273,NAH2
5,458250,4103250,tm3,2018,12,13.100000381469727,NAH2
5,458250,4103250,tm3,2019,01,7.300000190734863,NAH2
5,458250,4103250,tm3,2019,02,10.399999618530273,NAH2
5,458250,4103250,tm3,2019,03,11.600000381469727,NAH2
5,458250,4103250,tm3,2019,04,10.399999618530273,NAH2
5,458250,4103250,tm3,2019,05,18.899999618530273,NAH2
5,458250,4103250,tm3,2019,06,23.799999237060547,NAH2
5,458250,4103250,tm3,2019,07,28.200000762939453,NAH2
5,458250,4103250,tm3,2019,08,27.899999618530273,NAH2
5,458250,4103250,tm3,2019,09,21.5,NAH2
5,458250,4103250,tm3,2019,10,17.899999618530273,NAH2
5,458250,4103250,tm3,2019,11,7,NAH2
5,458250,4103250,tm3,2019,12,9.800000190734863,NAH2
5,458250,4103250,tm3,2020,01,7.900000095367432,NAH2
5,458250,4103250,tm3,2020,02,13.5,NAH2
5,458250,4103250,tm3,2020,03,10.100000381469727,NAH2
5,458250,4103250,tm3,2020,04,10.5,NAH2
5,458250,4103250,tm3,2020,05,18.600000381469727,NAH2
5,458250,4103250,tm3,2020,06,23.5,NAH2
5,458250,4103250,tm3,2020,07,30,NAH2
5,458250,4103250,tm3,2020,08,29.200000762939453,NAH2
5,458250,4103250,tm3,2020,09,21.600000381469727,NAH2
5,458250,4103250,tm3,2020,10,15.600000381469727,NAH2
5,458250,4103250,tm3,2020,11,12.399999618530273,NAH2
5,458250,4103250,tm3,2020,12,6.300000190734863,NAH2
5,458250,4103250,tm3,2021,01,5.900000095367432,NAH2
5,458250,4103250,tm3,2021,02,10.199999809265137,NAH2
5,458250,4103250,tm3,2021,03,10.100000381469727,NAH2
5,458250,4103250,tm3,2021,04,11.399999618530273,NAH2
5,458250,4103250,tm3,2021,05,18.700000762939453,NAH2
5,458250,4103250,tm3,2021,06,22.899999618530273,NAH2
5,458250,4103250,tm3,2021,07,29.200000762939453,NAH2
5,458250,4103250,tm3,2021,08,28.399999618530273,NAH2
5,458250,4103250,tm3,2021,09,22.399999618530273,NAH2
5,458250,4103250,tm3,2021,10,17.200000762939453,NAH2
5,458250,4103250,tm3,2021,11,7.199999809265137,NAH2
5,458250,4103250,tm3,2021,12,9.300000190734863,NAH2
5,458250,4103250,tm3,2022,01,6.599999904632568,NAH2
5,458250,4103250,tm3,2022,02,9.800000190734863,NAH2
5,458250,4103250,tm3,2022,03,6.800000190734863,NAH2
5,458250,4103250,tm3,2022,04,9.300000190734863,NAH2
5,458250,4103250,tm3,2022,05,17,NAH2
5,458250,4103250,tm3,2022,06,22.5,NAH2
5,458250,4103250,tm3,2022,07,25.100000381469727,NAH2
5,458250,4103250,tm3,2022,08,24.399999618530273,NAH2
5,458250,4103250,tm3,2022,09,19.600000381469727,NAH2
5,458250,4103250,tm3,2022,10,17.299999237060547,NAH2
5,458250,4103250,tm3,2022,11,11.800000190734863,NAH2
5,458250,4103250,tm3,2022,12,8.800000190734863,NAH2
6,495250,4109750,tm3,1980,01,5.199999809265137,NSH
6,495250,4109750,tm3,1980,02,9.699999809265137,NSH
6,495250,4109750,tm3,1980,03,8.800000190734863,NSH
6,495250,4109750,tm3,1980,04,11.199999809265137,NSH
6,495250,4109750,tm3,1980,05,12.399999618530273,NSH
6,495250,4109750,tm3,1980,06,22.100000381469727,NSH
6,495250,4109750,tm3,1980,07,26.700000762939453,NSH
6,495250,4109750,tm3,1980,08,28.299999237060547,NSH
6,495250,4109750,tm3,1980,09,22.100000381469727,NSH
6,495250,4109750,tm3,1980,10,13.600000381469727,NSH
6,495250,4109750,tm3,1980,11,7.800000190734863,NSH
6,495250,4109750,tm3,1980,12,4.400000095367432,NSH
6,495250,4109750,tm3,1981,01,7.900000095367432,NSH
6,495250,4109750,tm3,1981,02,8,NSH
6,495250,4109750,tm3,1981,03,13.600000381469727,NSH
6,495250,4109750,tm3,1981,04,10.100000381469727,NSH
6,495250,4109750,tm3,1981,05,16.899999618530273,NSH
6,495250,4109750,tm3,1981,06,25.200000762939453,NSH
6,495250,4109750,tm3,1981,07,26,NSH
6,495250,4109750,tm3,1981,08,25.700000762939453,NSH
6,495250,4109750,tm3,1981,09,23.700000762939453,NSH
6,495250,4109750,tm3,1981,10,19.399999618530273,NSH
6,495250,4109750,tm3,1981,11,13.5,NSH
6,495250,4109750,tm3,1981,12,7.099999904632568,NSH
6,495250,4109750,tm3,1982,01,7.599999904632568,NSH
6,495250,4109750,tm3,1982,02,6.599999904632568,NSH
6,495250,4109750,tm3,1982,03,10.300000190734863,NSH
6,495250,4109750,tm3,1982,04,10.800000190734863,NSH
6,495250,4109750,tm3,1982,05,16.299999237060547,NSH
6,495250,4109750,tm3,1982,06,24.700000762939453,NSH
6,495250,4109750,tm3,1982,07,29,NSH
6,495250,4109750,tm3,1982,08,26.100000381469727,NSH
6,495250,4109750,tm3,1982,09,21.200000762939453,NSH
6,495250,4109750,tm3,1982,10,14.300000190734863,NSH
6,495250,4109750,tm3,1982,11,9.100000381469727,NSH
6,495250,4109750,tm3,1982,12,5.800000190734863,NSH
6,495250,4109750,tm3,1983,01,11.300000190734863,NSH
6,495250,4109750,tm3,1983,02,6.599999904632568,NSH
6,495250,4109750,tm3,1983,03,12.5,NSH
6,495250,4109750,tm3,1983,04,11.600000381469727,NSH
6,495250,4109750,tm3,1983,05,16.5,NSH
6,495250,4109750,tm3,1983,06,25.5,NSH
6,495250,4109750,tm3,1983,07,29.899999618530273,NSH
6,495250,4109750,tm3,1983,08,25.200000762939453,NSH
6,495250,4109750,tm3,1983,09,25.100000381469727,NSH
6,495250,4109750,tm3,1983,10,19.200000762939453,NSH
6,495250,4109750,tm3,1983,11,11.899999618530273,NSH
6,495250,4109750,tm3,1983,12,9.300000190734863,NSH
6,495250,4109750,tm3,1984,01,7.199999809265137,NSH
6,495250,4109750,tm3,1984,02,6.699999809265137,NSH
6,495250,4109750,tm3,1984,03,6,NSH
6,495250,4109750,tm3,1984,04,12.5,NSH
6,495250,4109750,tm3,1984,05,8.399999618530273,NSH
6,495250,4109750,tm3,1984,06,19.600000381469727,NSH
6,495250,4109750,tm3,1984,07,30,NSH
6,495250,4109750,tm3,1984,08,24.700000762939453,NSH
6,495250,4109750,tm3,1984,09,22.899999618530273,NSH
6,495250,4109750,tm3,1984,10,15.100000381469727,NSH
6,495250,4109750,tm3,1984,11,10.399999618530273,NSH
6,495250,4109750,tm3,1984,12,7.099999904632568,NSH
6,495250,4109750,tm3,1985,01,4.800000190734863,NSH
6,495250,4109750,tm3,1985,02,10,NSH
6,495250,4109750,tm3,1985,03,7.699999809265137,NSH
6,495250,4109750,tm3,1985,04,13.800000190734863,NSH
6,495250,4109750,tm3,1985,05,13.399999618530273,NSH
6,495250,4109750,tm3,1985,06,23.5,NSH
6,495250,4109750,tm3,1985,07,29.200000762939453,NSH
6,495250,4109750,tm3,1985,08,29.399999618530273,NSH
6,495250,4109750,tm3,1985,09,24.600000381469727,NSH
6,495250,4109750,tm3,1985,10,18,NSH
6,495250,4109750,tm3,1985,11,11,NSH
6,495250,4109750,tm3,1985,12,9,NSH
6,495250,4109750,tm3,1986,01,8.100000381469727,NSH
6,495250,4109750,tm3,1986,02,5.800000190734863,NSH
6,495250,4109750,tm3,1986,03,9.399999618530273,NSH
6,495250,4109750,tm3,1986,04,8.100000381469727,NSH
6,495250,4109750,tm3,1986,05,20.100000381469727,NSH
6,495250,4109750,tm3,1986,06,23.299999237060547,NSH
6,495250,4109750,tm3,1986,07,28.100000381469727,NSH
6,495250,4109750,tm3,1986,08,29.200000762939453,NSH
6,495250,4109750,tm3,1986,09,22.899999618530273,NSH
6,495250,4109750,tm3,1986,10,15.600000381469727,NSH
6,495250,4109750,tm3,1986,11,11.300000190734863,NSH
6,495250,4109750,tm3,1986,12,8.800000190734863,NSH
6,495250,4109750,tm3,1987,01,6.599999904632568,NSH
6,495250,4109750,tm3,1987,02,7.599999904632568,NSH
6,495250,4109750,tm3,1987,03,12.899999618530273,NSH
6,495250,4109750,tm3,1987,04,16.100000381469727,NSH
6,495250,4109750,tm3,1987,05,19.399999618530273,NSH
6,495250,4109750,tm3,1987,06,23.899999618530273,NSH
6,495250,4109750,tm3,1987,07,26.200000762939453,NSH
6,495250,4109750,tm3,1987,08,28.700000762939453,NSH
6,495250,4109750,tm3,1987,09,25.299999237060547,NSH
6,495250,4109750,tm3,1987,10,15.100000381469727,NSH
6,495250,4109750,tm3,1987,11,9.800000190734863,NSH
6,495250,4109750,tm3,1987,12,8.600000381469727,NSH
6,495250,4109750,tm3,1988,01,6.900000095367432,NSH
6,495250,4109750,tm3,1988,02,7,NSH
6,495250,4109750,tm3,1988,03,12.699999809265137,NSH
6,495250,4109750,tm3,1988,04,12.600000381469727,NSH
6,495250,4109750,tm3,1988,05,16.600000381469727,NSH
6,495250,4109750,tm3,1988,06,18.799999237060547,NSH
6,495250,4109750,tm3,1988,07,28,NSH
6,495250,4109750,tm3,1988,08,30.299999237060547,NSH
6,495250,4109750,tm3,1988,09,24.399999618530273,NSH
6,495250,4109750,tm3,1988,10,17.100000381469727,NSH
6,495250,4109750,tm3,1988,11,10.300000190734863,NSH
6,495250,4109750,tm3,1988,12,9.399999618530273,NSH
6,495250,4109750,tm3,1989,01,6.300000190734863,NSH
6,495250,4109750,tm3,1989,02,7.599999904632568,NSH
6,495250,4109750,tm3,1989,03,12.699999809265137,NSH
6,495250,4109750,tm3,1989,04,9.300000190734863,NSH
6,495250,4109750,tm3,1989,05,16,NSH
6,495250,4109750,tm3,1989,06,22.200000762939453,NSH
6,495250,4109750,tm3,1989,07,29.299999237060547,NSH
6,495250,4109750,tm3,1989,08,28.899999618530273,NSH
6,495250,4109750,tm3,1989,09,20.600000381469727,NSH
6,495250,4109750,tm3,1989,10,16.5,NSH
6,495250,4109750,tm3,1989,11,9.699999809265137,NSH
6,495250,4109750,tm3,1989,12,7.800000190734863,NSH
6,495250,4109750,tm3,1990,01,5.900000095367432,NSH
6,495250,4109750,tm3,1990,02,14.399999618530273,NSH
6,495250,4109750,tm3,1990,03,10.300000190734863,NSH
6,495250,4109750,tm3,1990,04,9,NSH
6,495250,4109750,tm3,1990,05,15.600000381469727,NSH
6,495250,4109750,tm3,1990,06,24,NSH
6,495250,4109750,tm3,1990,07,27,NSH
6,495250,4109750,tm3,1990,08,26.799999237060547,NSH
6,495250,4109750,tm3,1990,09,23.600000381469727,NSH
6,495250,4109750,tm3,1990,10,13.600000381469727,NSH
6,495250,4109750,tm3,1990,11,10.199999809265137,NSH
6,495250,4109750,tm3,1990,12,5.400000095367432,NSH
6,495250,4109750,tm3,1991,01,6.400000095367432,NSH
6,495250,4109750,tm3,1991,02,5.199999809265137,NSH
6,495250,4109750,tm3,1991,03,8.600000381469727,NSH
6,495250,4109750,tm3,1991,04,10,NSH
6,495250,4109750,tm3,1991,05,15.100000381469727,NSH
6,495250,4109750,tm3,1991,06,23.5,NSH
6,495250,4109750,tm3,1991,07,28.799999237060547,NSH
6,495250,4109750,tm3,1991,08,30.600000381469727,NSH
6,495250,4109750,tm3,1991,09,23.100000381469727,NSH
6,495250,4109750,tm3,1991,10,12.5,NSH
6,495250,4109750,tm3,1991,11,10.100000381469727,NSH
6,495250,4109750,tm3,1991,12,7.900000095367432,NSH
6,495250,4109750,tm3,1992,01,5.199999809265137,NSH
6,495250,4109750,tm3,1992,02,8.399999618530273,NSH
6,495250,4109750,tm3,1992,03,9.399999618530273,NSH
6,495250,4109750,tm3,1992,04,13.5,NSH
6,495250,4109750,tm3,1992,05,17.399999618530273,NSH
6,495250,4109750,tm3,1992,06,15.600000381469727,NSH
6,495250,4109750,tm3,1992,07,24.600000381469727,NSH
6,495250,4109750,tm3,1992,08,27.299999237060547,NSH
6,495250,4109750,tm3,1992,09,23.100000381469727,NSH
6,495250,4109750,tm3,1992,10,12.899999618530273,NSH
6,495250,4109750,tm3,1992,11,12.899999618530273,NSH
6,495250,4109750,tm3,1992,12,6.5,NSH
6,495250,4109750,tm3,1993,01,8.699999809265137,NSH
6,495250,4109750,tm3,1993,02,4.800000190734863,NSH
6,495250,4109750,tm3,1993,03,9.199999809265137,NSH
6,495250,4109750,tm3,1993,04,11.300000190734863,NSH
6,495250,4109750,tm3,1993,05,14.5,NSH
6,495250,4109750,tm3,1993,06,21.5,NSH
6,495250,4109750,tm3,1993,07,27.299999237060547,NSH
6,495250,4109750,tm3,1993,08,27.399999618530273,NSH
6,495250,4109750,tm3,1993,09,20.5,NSH
6,495250,4109750,tm3,1993,10,11.600000381469727,NSH
6,495250,4109750,tm3,1993,11,8,NSH
6,495250,4109750,tm3,1993,12,9.5,NSH
6,495250,4109750,tm3,1994,01,7.199999809265137,NSH
6,495250,4109750,tm3,1994,02,8.300000190734863,NSH
6,495250,4109750,tm3,1994,03,13.300000190734863,NSH
6,495250,4109750,tm3,1994,04,10.699999809265137,NSH
6,495250,4109750,tm3,1994,05,19.299999237060547,NSH
6,495250,4109750,tm3,1994,06,25,NSH
6,495250,4109750,tm3,1994,07,32.400001525878906,NSH
6,495250,4109750,tm3,1994,08,31.100000381469727,NSH
6,495250,4109750,tm3,1994,09,21.299999237060547,NSH
6,495250,4109750,tm3,1994,10,14.699999809265137,NSH
6,495250,4109750,tm3,1994,11,13,NSH
6,495250,4109750,tm3,1994,12,9.199999809265137,NSH
6,495250,4109750,tm3,1995,01,8.399999618530273,NSH
6,495250,4109750,tm3,1995,02,12,NSH
6,495250,4109750,tm3,1995,03,10.699999809265137,NSH
6,495250,4109750,tm3,1995,04,13.100000381469727,NSH
6,495250,4109750,tm3,1995,05,19.700000762939453,NSH
6,495250,4109750,tm3,1995,06,21.799999237060547,NSH
6,495250,4109750,tm3,1995,07,28.399999618530273,NSH
6,495250,4109750,tm3,1995,08,27.399999618530273,NSH
6,495250,4109750,tm3,1995,09,20.100000381469727,NSH
6,495250,4109750,tm3,1995,10,17.899999618530273,NSH
6,495250,4109750,tm3,1995,11,12.5,NSH
6,495250,4109750,tm3,1995,12,7.400000095367432,NSH
6,495250,4109750,tm3,1996,01,6.099999904632568,NSH
6,495250,4109750,tm3,1996,02,4.900000095367432,NSH
6,495250,4109750,tm3,1996,03,8.699999809265137,NSH
6,495250,4109750,tm3,1996,04,13.5,NSH
6,495250,4109750,tm3,1996,05,14.699999809265137,NSH
6,495250,4109750,tm3,1996,06,22,NSH
6,495250,4109750,tm3,1996,07,26.5,NSH
6,495250,4109750,tm3,1996,08,26,NSH
6,495250,4109750,tm3,1996,09,17.700000762939453,NSH
6,495250,4109750,tm3,1996,10,16.5,NSH
6,495250,4109750,tm3,1996,11,10.600000381469727,NSH
6,495250,4109750,tm3,1996,12,5.900000095367432,NSH
6,495250,4109750,tm3,1997,01,5.599999904632568,NSH
6,495250,4109750,tm3,1997,02,12.800000190734863,NSH
6,495250,4109750,tm3,1997,03,14.300000190734863,NSH
6,495250,4109750,tm3,1997,04,13.399999618530273,NSH
6,495250,4109750,tm3,1997,05,16.299999237060547,NSH
6,495250,4109750,tm3,1997,06,21.100000381469727,NSH
6,495250,4109750,tm3,1997,07,24.399999618530273,NSH
6,495250,4109750,tm3,1997,08,25.399999618530273,NSH
6,495250,4109750,tm3,1997,09,21.799999237060547,NSH
6,495250,4109750,tm3,1997,10,16.700000762939453,NSH
6,495250,4109750,tm3,1997,11,8.899999618530273,NSH
6,495250,4109750,tm3,1997,12,7.900000095367432,NSH
6,495250,4109750,tm3,1998,01,7.699999809265137,NSH
6,495250,4109750,tm3,1998,02,9.899999618530273,NSH
6,495250,4109750,tm3,1998,03,14.100000381469727,NSH
6,495250,4109750,tm3,1998,04,10.199999809265137,NSH
6,495250,4109750,tm3,1998,05,14.100000381469727,NSH
6,495250,4109750,tm3,1998,06,24.700000762939453,NSH
6,495250,4109750,tm3,1998,07,30.100000381469727,NSH
6,495250,4109750,tm3,1998,08,28.700000762939453,NSH
6,495250,4109750,tm3,1998,09,22.200000762939453,NSH
6,495250,4109750,tm3,1998,10,16.700000762939453,NSH
6,495250,4109750,tm3,1998,11,11.899999618530273,NSH
6,495250,4109750,tm3,1998,12,9,NSH
6,495250,4109750,tm3,1999,01,8,NSH
6,495250,4109750,tm3,1999,02,8,NSH
6,495250,4109750,tm3,1999,03,10.100000381469727,NSH
6,495250,4109750,tm3,1999,04,15.199999809265137,NSH
6,495250,4109750,tm3,1999,05,21.299999237060547,NSH
6,495250,4109750,tm3,1999,06,25.399999618530273,NSH
6,495250,4109750,tm3,1999,07,30.700000762939453,NSH
6,495250,4109750,tm3,1999,08,31,NSH
6,495250,4109750,tm3,1999,09,22.200000762939453,NSH
6,495250,4109750,tm3,1999,10,15.800000190734863,NSH
6,495250,4109750,tm3,1999,11,8.5,NSH
6,495250,4109750,tm3,1999,12,7.199999809265137,NSH
6,495250,4109750,tm3,2000,01,6.699999809265137,NSH
6,495250,4109750,tm3,2000,02,14.399999618530273,NSH
6,495250,4109750,tm3,2000,03,12.699999809265137,NSH
6,495250,4109750,tm3,2000,04,10,NSH
6,495250,4109750,tm3,2000,05,17.799999237060547,NSH
6,495250,4109750,tm3,2000,06,25.100000381469727,NSH
6,495250,4109750,tm3,2000,07,29.700000762939453,NSH
6,495250,4109750,tm3,2000,08,29.100000381469727,NSH
6,495250,4109750,tm3,2000,09,23.700000762939453,NSH
6,495250,4109750,tm3,2000,10,14.100000381469727,NSH
6,495250,4109750,tm3,2000,11,8.899999618530273,NSH
6,495250,4109750,tm3,2000,12,9,NSH
6,495250,4109750,tm3,2001,01,7,NSH
6,495250,4109750,tm3,2001,02,8.600000381469727,NSH
6,495250,4109750,tm3,2001,03,13.800000190734863,NSH
6,495250,4109750,tm3,2001,04,15.300000190734863,NSH
6,495250,4109750,tm3,2001,05,16.100000381469727,NSH
6,495250,4109750,tm3,2001,06,28,NSH
6,495250,4109750,tm3,2001,07,29.700000762939453,NSH
6,495250,4109750,tm3,2001,08,30.100000381469727,NSH
6,495250,4109750,tm3,2001,09,22.299999237060547,NSH
6,495250,4109750,tm3,2001,10,17.899999618530273,NSH
6,495250,4109750,tm3,2001,11,7.900000095367432,NSH
6,495250,4109750,tm3,2001,12,7.300000190734863,NSH
6,495250,4109750,tm3,2002,01,8.600000381469727,NSH
6,495250,4109750,tm3,2002,02,13.100000381469727,NSH
6,495250,4109750,tm3,2002,03,11,NSH
6,495250,4109750,tm3,2002,04,12.199999809265137,NSH
6,495250,4109750,tm3,2002,05,16.899999618530273,NSH
6,495250,4109750,tm3,2002,06,26.899999618530273,NSH
6,495250,4109750,tm3,2002,07,28.200000762939453,NSH
6,495250,4109750,tm3,2002,08,27.200000762939453,NSH
6,495250,4109750,tm3,2002,09,21.700000762939453,NSH
6,495250,4109750,tm3,2002,10,16.899999618530273,NSH
6,495250,4109750,tm3,2002,11,10.800000190734863,NSH
6,495250,4109750,tm3,2002,12,8.5,NSH
6,495250,4109750,tm3,2003,01,4.800000190734863,NSH
6,495250,4109750,tm3,2003,02,5.199999809265137,NSH
6,495250,4109750,tm3,2003,03,11,NSH
6,495250,4109750,tm3,2003,04,12.699999809265137,NSH
6,495250,4109750,tm3,2003,05,18.799999237060547,NSH
6,495250,4109750,tm3,2003,06,28,NSH
6,495250,4109750,tm3,2003,07,31.299999237060547,NSH
6,495250,4109750,tm3,2003,08,29,NSH
6,495250,4109750,tm3,2003,09,22.700000762939453,NSH
6,495250,4109750,tm3,2003,10,12.899999618530273,NSH
6,495250,4109750,tm3,2003,11,9.199999809265137,NSH
6,495250,4109750,tm3,2003,12,7.099999904632568,NSH
6,495250,4109750,tm3,2004,01,9.600000381469727,NSH
6,495250,4109750,tm3,2004,02,8.699999809265137,NSH
6,495250,4109750,tm3,2004,03,8.800000190734863,NSH
6,495250,4109750,tm3,2004,04,11.100000381469727,NSH
6,495250,4109750,tm3,2004,05,11.699999809265137,NSH
6,495250,4109750,tm3,2004,06,24,NSH
6,495250,4109750,tm3,2004,07,27.299999237060547,NSH
6,495250,4109750,tm3,2004,08,26.799999237060547,NSH
6,495250,4109750,tm3,2004,09,23.700000762939453,NSH
6,495250,4109750,tm3,2004,10,16.600000381469727,NSH
6,495250,4109750,tm3,2004,11,10.699999809265137,NSH
6,495250,4109750,tm3,2004,12,5.199999809265137,NSH
6,495250,4109750,tm3,2005,01,8.399999618530273,NSH
6,495250,4109750,tm3,2005,02,4.400000095367432,NSH
6,495250,4109750,tm3,2005,03,9.899999618530273,NSH
6,495250,4109750,tm3,2005,04,14.100000381469727,NSH
6,495250,4109750,tm3,2005,05,19.799999237060547,NSH
6,495250,4109750,tm3,2005,06,24.799999237060547,NSH
6,495250,4109750,tm3,2005,07,27.899999618530273,NSH
6,495250,4109750,tm3,2005,08,27.399999618530273,NSH
6,495250,4109750,tm3,2005,09,20.5,NSH
6,495250,4109750,tm3,2005,10,16.600000381469727,NSH
6,495250,4109750,tm3,2005,11,8.199999809265137,NSH
6,495250,4109750,tm3,2005,12,5.900000095367432,NSH
6,495250,4109750,tm3,2006,01,3.700000047683716,NSH
6,495250,4109750,tm3,2006,02,5.5,NSH
6,495250,4109750,tm3,2006,03,11.399999618530273,NSH
6,495250,4109750,tm3,2006,04,14.199999809265137,NSH
6,495250,4109750,tm3,2006,05,18.700000762939453,NSH
6,495250,4109750,tm3,2006,06,22.5,NSH
6,495250,4109750,tm3,2006,07,28.700000762939453,NSH
6,495250,4109750,tm3,2006,08,26.299999237060547,NSH
6,495250,4109750,tm3,2006,09,20.899999618530273,NSH
6,495250,4109750,tm3,2006,10,17.399999618530273,NSH
6,495250,4109750,tm3,2006,11,10.5,NSH
6,495250,4109750,tm3,2006,12,5.199999809265137,NSH
6,495250,4109750,tm3,2007,01,9.699999809265137,NSH
6,495250,4109750,tm3,2007,02,7.800000190734863,NSH
6,495250,4109750,tm3,2007,03,9.100000381469727,NSH
6,495250,4109750,tm3,2007,04,8.300000190734863,NSH
6,495250,4109750,tm3,2007,05,16.100000381469727,NSH
6,495250,4109750,tm3,2007,06,22.799999237060547,NSH
6,495250,4109750,tm3,2007,07,28.299999237060547,NSH
6,495250,4109750,tm3,2007,08,26.600000381469727,NSH
6,495250,4109750,tm3,2007,09,20.299999237060547,NSH
6,495250,4109750,tm3,2007,10,13.699999809265137,NSH
6,495250,4109750,tm3,2007,11,10.5,NSH
6,495250,4109750,tm3,2007,12,7.400000095367432,NSH
6,495250,4109750,tm3,2008,01,8.699999809265137,NSH
6,495250,4109750,tm3,2008,02,8.100000381469727,NSH
6,495250,4109750,tm3,2008,03,10.899999618530273,NSH
6,495250,4109750,tm3,2008,04,12.600000381469727,NSH
6,495250,4109750,tm3,2008,05,13.899999618530273,NSH
6,495250,4109750,tm3,2008,06,21.799999237060547,NSH
6,495250,4109750,tm3,2008,07,26.799999237060547,NSH
6,495250,4109750,tm3,2008,08,27.399999618530273,NSH
6,495250,4109750,tm3,2008,09,20,NSH
6,495250,4109750,tm3,2008,10,13.399999618530273,NSH
6,495250,4109750,tm3,2008,11,6.400000095367432,NSH
6,495250,4109750,tm3,2008,12,5.099999904632568,NSH
6,495250,4109750,tm3,2009,01,4,NSH
6,495250,4109750,tm3,2009,02,6.599999904632568,NSH
6,495250,4109750,tm3,2009,03,11,NSH
6,495250,4109750,tm3,2009,04,10.699999809265137,NSH
6,495250,4109750,tm3,2009,05,19.700000762939453,NSH
6,495250,4109750,tm3,2009,06,26.399999618530273,NSH
6,495250,4109750,tm3,2009,07,30.5,NSH
6,495250,4109750,tm3,2009,08,27.700000762939453,NSH
6,495250,4109750,tm3,2009,09,18.700000762939453,NSH
6,495250,4109750,tm3,2009,10,19,NSH
6,495250,4109750,tm3,2009,11,13.600000381469727,NSH
6,495250,4109750,tm3,2009,12,8.399999618530273,NSH
6,495250,4109750,tm3,2010,01,5.599999904632568,NSH
6,495250,4109750,tm3,2010,02,6.400000095367432,NSH
6,495250,4109750,tm3,2010,03,8.899999618530273,NSH
6,495250,4109750,tm3,2010,04,13.600000381469727,NSH
6,495250,4109750,tm3,2010,05,15.699999809265137,NSH
6,495250,4109750,tm3,2010,06,22,NSH
6,495250,4109750,tm3,2010,07,29.299999237060547,NSH
6,495250,4109750,tm3,2010,08,27.799999237060547,NSH
6,495250,4109750,tm3,2010,09,21.200000762939453,NSH
6,495250,4109750,tm3,2010,10,15.399999618530273,NSH
6,495250,4109750,tm3,2010,11,8.800000190734863,NSH
6,495250,4109750,tm3,2010,12,7.900000095367432,NSH
6,495250,4109750,tm3,2011,01,6.5,NSH
6,495250,4109750,tm3,2011,02,7.900000095367432,NSH
6,495250,4109750,tm3,2011,03,7.900000095367432,NSH
6,495250,4109750,tm3,2011,04,14.899999618530273,NSH
6,495250,4109750,tm3,2011,05,16.399999618530273,NSH
6,495250,4109750,tm3,2011,06,22.700000762939453,NSH
6,495250,4109750,tm3,2011,07,27.100000381469727,NSH
6,495250,4109750,tm3,2011,08,28.299999237060547,NSH
6,495250,4109750,tm3,2011,09,23.100000381469727,NSH
6,495250,4109750,tm3,2011,10,16.5,NSH
6,495250,4109750,tm3,2011,11,9.600000381469727,NSH
6,495250,4109750,tm3,2011,12,9.100000381469727,NSH
6,495250,4109750,tm3,2012,01,8.300000190734863,NSH
6,495250,4109750,tm3,2012,02,4.5,NSH
6,495250,4109750,tm3,2012,03,10.800000190734863,NSH
6,495250,4109750,tm3,2012,04,9.899999618530273,NSH
6,495250,4109750,tm3,2012,05,19.899999618530273,NSH
6,495250,4109750,tm3,2012,06,27,NSH
6,495250,4109750,tm3,2012,07,28.299999237060547,NSH
6,495250,4109750,tm3,2012,08,30.799999237060547,NSH
6,495250,4109750,tm3,2012,09,22,NSH
6,495250,4109750,tm3,2012,10,15.800000190734863,NSH
6,495250,4109750,tm3,2012,11,8.699999809265137,NSH
6,495250,4109750,tm3,2012,12,9.5,NSH
6,495250,4109750,tm3,2013,01,7.199999809265137,NSH
6,495250,4109750,tm3,2013,02,5.300000190734863,NSH
6,495250,4109750,tm3,2013,03,7.300000190734863,NSH
6,495250,4109750,tm3,2013,04,12.600000381469727,NSH
6,495250,4109750,tm3,2013,05,14.800000190734863,NSH
6,495250,4109750,tm3,2013,06,22,NSH
6,495250,4109750,tm3,2013,07,27.200000762939453,NSH
6,495250,4109750,tm3,2013,08,27.399999618530273,NSH
6,495250,4109750,tm3,2013,09,20.799999237060547,NSH
6,495250,4109750,tm3,2013,10,19.399999618530273,NSH
6,495250,4109750,tm3,2013,11,10.100000381469727,NSH
6,495250,4109750,tm3,2013,12,7.599999904632568,NSH
6,495250,4109750,tm3,2014,01,7,NSH
6,495250,4109750,tm3,2014,02,6.099999904632568,NSH
6,495250,4109750,tm3,2014,03,9.399999618530273,NSH
6,495250,4109750,tm3,2014,04,15.5,NSH
6,495250,4109750,tm3,2014,05,18.200000762939453,NSH
6,495250,4109750,tm3,2014,06,21.799999237060547,NSH
6,495250,4109750,tm3,2014,07,26.799999237060547,NSH
6,495250,4109750,tm3,2014,08,27.600000381469727,NSH
6,495250,4109750,tm3,2014,09,21.600000381469727,NSH
6,495250,4109750,tm3,2014,10,18.5,NSH
6,495250,4109750,tm3,2014,11,9.899999618530273,NSH
6,495250,4109750,tm3,2014,12,7.5,NSH
6,495250,4109750,tm3,2015,01,7.5,NSH
6,495250,4109750,tm3,2015,02,3.299999952316284,NSH
6,495250,4109750,tm3,2015,03,11.600000381469727,NSH
